"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.669247570E1,-3.589999974E-1,1.713000059E0,-3.670000136E-1,1.788278281E0
4.669724645E1,-3.639999926E-1,1.740000010E0,-3.709999919E-1,1.815967241E0
4.670201699E1,-3.569999933E-1,1.794000030E0,-3.619999886E-1,1.864652539E0
4.670678768E1,-3.630000055E-1,1.807000041E0,-3.680000007E-1,1.879479224E0
4.671155845E1,-3.619999886E-1,1.876000047E0,-3.389999866E-1,1.940448700E0
4.671632900E1,-3.389999866E-1,1.876000047E0,-3.420000076E-1,1.936817279E0
4.672109969E1,-3.729999959E-1,1.902999997E0,-3.610000014E-1,1.972526042E0
4.672587044E1,-3.650000095E-1,1.942999959E0,-3.519999981E-1,2.008078147E0
4.673064098E1,-3.639999926E-1,1.957999945E0,-3.249999881E-1,2.017891169E0
4.673541175E1,-3.680000007E-1,1.957999945E0,-3.549999893E-1,2.023663207E0
4.674018241E1,-3.610000014E-1,1.970999956E0,-3.319999874E-1,2.031104581E0
4.674495295E1,-3.670000136E-1,1.970000029E0,-3.359999955E-1,2.031867397E0
4.674972372E1,-3.519999981E-1,1.985000014E0,-3.100000024E-1,2.039663957E0
4.675449441E1,-3.700000048E-1,1.998000026E0,-3.260000050E-1,2.057955323E0
4.675926495E1,-3.759999871E-1,1.970999956E0,-3.300000131E-1,2.033498666E0
4.676403572E1,-3.549999893E-1,1.983999968E0,-3.210000098E-1,2.040912019E0
4.676880642E1,-3.659999967E-1,1.957999945E0,-3.079999983E-1,2.015585220E0
4.677357696E1,-3.560000062E-1,1.957999945E0,-2.969999909E-1,2.012140349E0
4.677834773E1,-3.619999886E-1,1.929999948E0,-3.149999976E-1,1.988760616E0
4.678311844E1,-3.810000122E-1,1.916000009E0,-3.059999943E-1,1.977334832E0
4.678788898E1,-3.519999981E-1,1.904000044E0,-2.939999998E-1,1.958457599E0
4.679265974E1,-3.689999878E-1,1.861999989E0,-2.840000093E-1,1.919338676E0
4.679743042E1,-3.750000000E-1,1.835000038E0,-2.890000045E-1,1.895091328E0
4.680220096E1,-3.939999938E-1,1.807000041E0,-2.930000126E-1,1.872520801E0
4.680697172E1,-3.510000110E-1,1.794999957E0,-2.960000038E-1,1.852792988E0
4.681174242E1,-3.670000136E-1,1.725999951E0,-2.989999950E-1,1.789739042E0
4.681651296E1,-3.589999974E-1,1.684999943E0,-3.039999902E-1,1.749434709E0
4.682128372E1,-3.770000041E-1,1.643000007E0,-3.100000024E-1,1.713965585E0
4.682605445E1,-3.720000088E-1,1.603999972E0,-3.100000024E-1,1.675499901E0
4.683082499E1,-3.740000129E-1,1.549000025E0,-3.140000105E-1,1.624153039E0
4.683559576E1,-3.790000081E-1,1.480999947E0,-3.330000043E-1,1.564573696E0
4.684036646E1,-3.819999993E-1,1.425999999E0,-3.249999881E-1,1.511629911E0
4.684513722E1,-3.759999871E-1,1.386999965E0,-3.240000010E-1,1.473133019E0
4.684990776E1,-3.770000041E-1,1.319000006E0,-3.269999921E-1,1.410254946E0
4.685467846E1,-3.790000081E-1,1.264000058E0,-3.459999859E-1,1.364204216E0
4.685944923E1,-3.819999993E-1,1.195000052E0,-3.510000110E-1,1.302747148E0
4.686421977E1,-3.359999955E-1,1.128999949E0,-3.350000083E-1,1.224647658E0
4.686899044E1,-3.619999886E-1,1.047000051E0,-3.510000110E-1,1.162090403E0
4.687376098E1,-3.499999940E-1,1.006000042E0,-3.409999907E-1,1.118399336E0
4.687853175E1,-3.510000110E-1,9.380000234E-1,-3.589999974E-1,1.063920133E0
4.688330240E1,-3.300000131E-1,8.579999804E-1,-3.409999907E-1,9.804820084E-1
4.688807294E1,-3.280000091E-1,7.490000129E-1,-3.429999948E-1,8.866983826E-1
4.689284371E1,-3.140000105E-1,6.669999957E-1,-3.589999974E-1,8.199792674E-1
4.689761440E1,-3.129999936E-1,6.129999757E-1,-3.630000055E-1,7.781432838E-1
4.690238517E1,-3.050000072E-1,5.189999938E-1,-3.300000131E-1,6.865027360E-1
4.690715571E1,-3.019999862E-1,4.510000050E-1,-3.569999933E-1,6.496568259E-1
4.691192641E1,-2.720000148E-1,3.560000062E-1,-3.589999974E-1,5.741088839E-1
4.691669695E1,-2.700000107E-1,2.739999890E-1,-3.610000014E-1,5.275386250E-1
4.692146772E1,-2.750000060E-1,1.949999928E-1,-3.260000050E-1,4.689626891E-1
4.692623842E1,-2.569999993E-1,1.000000015E-1,-3.249999881E-1,4.262323218E-1
4.693100919E1,-2.520000041E-1,1.799999923E-2,-3.249999881E-1,4.116466862E-1
4.693577973E1,-2.349999994E-1,-6.199999899E-2,-3.389999866E-1,4.171210742E-1
4.694055042E1,-2.280000001E-1,-1.289999932E-1,-3.039999902E-1,4.012991308E-1
4.694532119E1,-2.080000043E-1,-2.240000069E-1,-3.009999990E-1,4.290000050E-1
4.695009173E1,-1.749999970E-1,-3.190000057E-1,-2.849999964E-1,4.621807012E-1
4.695486243E1,-1.959999949E-1,-4.000000060E-1,-2.969999909E-1,5.353736988E-1
4.695963320E1,-1.650000066E-1,-4.799999893E-1,-2.619999945E-1,5.711996052E-1
4.696440374E1,-1.570000052E-1,-5.609999895E-1,-2.709999979E-1,6.425036877E-1
4.696917446E1,-1.350000054E-1,-6.290000081E-1,-2.540000081E-1,6.916516578E-1
4.697394523E1,-1.550000012E-1,-7.239999771E-1,-2.370000035E-1,7.774123545E-1
4.697871577E1,-1.239999980E-1,-8.040000200E-1,-2.300000042E-1,8.453946023E-1
4.698348647E1,-1.010000035E-1,-8.989999890E-1,-2.240000069E-1,9.319753130E-1
4.698825724E1,-9.099999815E-2,-9.800000191E-1,-2.049999982E-1,1.005338767E0
4.699302778E1,-6.800000370E-2,-1.075000048E0,-1.870000064E-1,1.093260310E0
4.699779846E1,-5.299999937E-2,-1.154999971E0,-1.679999977E-1,1.168356937E0
4.700256923E1,-2.899999917E-2,-1.235999942E0,-1.609999985E-1,1.246778992E0
4.700733977E1,-3.099999949E-2,-1.317999959E0,-1.550000012E-1,1.327444874E0
4.701211045E1,-6.000000052E-3,-1.384999990E0,-1.209999993E-1,1.390288450E0
4.701688122E1,1.899999939E-2,-1.452000022E0,-1.180000007E-1,1.456910795E0
4.702165176E1,4.399999976E-2,-1.506000042E0,-9.600000083E-2,1.509698025E0
4.702642252E1,4.300000146E-2,-1.587000012E0,-8.900000155E-2,1.590075168E0
4.703119321E1,5.600000173E-2,-1.669000030E0,-6.800000370E-2,1.671323158E0
4.703596375E1,9.200000018E-2,-1.722000003E0,-6.700000167E-2,1.725756938E0
4.704073453E1,1.049999967E-1,-1.789999962E0,-5.799999833E-2,1.794014733E0
4.704550522E1,1.180000007E-1,-1.858000040E0,-6.400000304E-2,1.862843029E0
4.705027576E1,1.459999979E-1,-1.911999941E0,-5.499999970E-2,1.918354705E0
4.705504653E1,1.270000041E-1,-1.965999961E0,-2.800000086E-2,1.970296639E0
4.705981722E1,1.679999977E-1,-2.006000042E0,-4.600000009E-2,2.013548154E0
4.706458776E1,1.819999963E-1,-2.046000004E0,-2.300000004E-2,2.054207637E0
4.706935852E1,2.099999934E-1,-2.114000082E0,-1.300000027E-2,2.124444714E0
4.707412921E1,2.140000015E-1,-2.141000032E0,-1.300000027E-2,2.151707726E0
4.707889975E1,2.409999967E-1,-2.180999994E0,9.999999776E-3,2.194297604E0
4.708367052E1,2.430000007E-1,-2.221999884E0,2.099999972E-2,2.235346390E0
4.708844122E1,2.720000148E-1,-2.249000072E0,3.200000152E-2,2.265614560E0
4.709321174E1,2.720000148E-1,-2.302999973E0,4.399999976E-2,2.319424257E0
4.709798251E1,3.000000119E-1,-2.329999924E0,4.199999943E-2,2.349609255E0
4.710275320E1,3.289999962E-1,-2.357000113E0,6.800000370E-2,2.380822238E0
4.710752401E1,3.310000002E-1,-2.369999886E0,9.399999678E-2,2.394847899E0
4.711229455E1,3.420000076E-1,-2.384000063E0,1.030000001E-1,2.410607663E0
4.711706524E1,3.420000076E-1,-2.424999952E0,1.289999932E-1,2.452392663E0
4.712183602E1,3.709999919E-1,-2.424000025E0,1.560000032E-1,2.457183981E0
4.712660656E1,4.000000060E-1,-2.424000025E0,1.700000018E-1,2.462656315E0
4.713137725E1,4.059999883E-1,-2.424000025E0,1.749999970E-1,2.463988050E0
4.713614803E1,4.329999983E-1,-2.424000025E0,1.879999936E-1,2.469536215E0
4.714091857E1,4.469999969E-1,-2.437999964E0,2.150000036E-1,2.487946507E0
4.714568926E1,4.620000124E-1,-2.450999975E0,2.430000007E-1,2.505971646E0
4.715046002E1,4.639999866E-1,-2.437999964E0,2.440000027E-1,2.493727293E0
4.715523056E1,4.749999940E-1,-2.410000086E0,2.700000107E-1,2.471158719E0
4.716000125E1,4.749999940E-1,-2.382999897E0,2.840000093E-1,2.446419733E0
4.716477201E1,5.019999743E-1,-2.382999897E0,2.980000079E-1,2.453466219E0
4.716954255E1,5.000000000E-1,-2.342000008E0,3.079999983E-1,2.414503683E0
4.717431324E1,4.970000088E-1,-2.288000107E0,3.199999928E-1,2.363123673E0
4.717908402E1,5.220000148E-1,-2.288000107E0,3.330000043E-1,2.370299033E0
4.718385456E1,5.199999809E-1,-2.275000095E0,3.600000143E-1,2.361276228E0
4.718862525E1,5.159999728E-1,-2.233999968E0,3.400000036E-1,2.317889521E0
4.719339597E1,5.099999905E-1,-2.193000078E0,3.639999926E-1,2.280755429E0
4.719816651E1,5.339999795E-1,-2.151999950E0,3.770000041E-1,2.249086207E0
4.720293721E1,5.440000296E-1,-2.084000111E0,4.020000100E-1,2.191026358E0
4.720770798E1,5.099999905E-1,-2.029000044E0,4.040000141E-1,2.130764459E0
4.721247852E1,5.159999728E-1,-1.988999963E0,4.000000060E-1,2.093412723E0
4.721724922E1,5.379999876E-1,-1.934000015E0,4.379999936E-1,2.054663973E0
4.722201997E1,5.469999909E-1,-1.866000056E0,4.350000024E-1,1.992583801E0
4.722679051E1,5.230000019E-1,-1.812000036E0,4.460000098E-1,1.937985847E0
4.723156120E1,5.139999986E-1,-1.743999958E0,4.519999921E-1,1.873508966E0
4.723633198E1,5.210000277E-1,-1.689000010E0,4.480000138E-1,1.823421530E0
4.724110252E1,5.139999986E-1,-1.634999990E0,4.429999888E-1,1.770217489E0
4.724587322E1,5.030000210E-1,-1.580000043E0,4.379999936E-1,1.715008207E0
4.725064400E1,4.779999852E-1,-1.485000014E0,4.300000072E-1,1.618211678E0
4.725541454E1,4.830000103E-1,-1.417000055E0,4.230000079E-1,1.555669365E0
4.726018523E1,4.880000055E-1,-1.348999977E0,4.440000057E-1,1.501692694E0
4.726495599E1,4.510000050E-1,-1.279999971E0,4.110000134E-1,1.417999274E0
4.726972653E1,4.379999936E-1,-1.184999943E0,4.009999931E-1,1.325469673E0
4.727449722E1,4.819999933E-1,-1.116999984E0,4.199999869E-1,1.287017073E0
4.727926798E1,4.449999928E-1,-1.021999955E0,3.980000019E-1,1.183601666E0
4.728403852E1,4.079999924E-1,-9.399999976E-1,3.799999952E-1,1.092915361E0
4.728880929E1,3.939999938E-1,-8.719999790E-1,3.680000007E-1,1.025204350E0
4.729357998E1,4.099999964E-1,-7.900000215E-1,3.589999974E-1,9.597296646E-1
4.729835052E1,3.849999905E-1,-6.949999928E-1,3.639999926E-1,8.739256132E-1
4.730312121E1,3.510000110E-1,-5.989999771E-1,3.459999859E-1,7.757048218E-1
4.730789199E1,3.779999912E-1,-5.170000196E-1,3.479999900E-1,7.288875130E-1
4.731266253E1,3.650000095E-1,-4.359999895E-1,3.379999995E-1,6.614869594E-1
4.731743330E1,3.670000136E-1,-3.540000021E-1,3.420000076E-1,6.139780262E-1
4.732220401E1,3.319999874E-1,-2.860000134E-1,3.240000010E-1,5.449733937E-1
4.732697455E1,3.170000017E-1,-1.770000011E-1,3.400000036E-1,4.974113025E-1
4.733174532E1,3.319999874E-1,-9.499999881E-2,3.289999962E-1,4.769591061E-1
4.733651598E1,3.050000072E-1,-2.700000070E-2,3.459999859E-1,4.620281319E-1
4.734128652E1,2.860000134E-1,6.800000370E-2,3.269999921E-1,4.397146836E-1
4.734605729E1,2.980000079E-1,1.220000014E-1,3.140000105E-1,4.497599489E-1
4.735082798E1,2.849999964E-1,2.310000062E-1,3.310000002E-1,4.941123364E-1
4.735559852E1,2.849999964E-1,3.129999936E-1,3.330000043E-1,5.385935358E-1
4.736036928E1,2.660000026E-1,3.939999938E-1,3.129999936E-1,5.691757132E-1
4.736513994E1,2.509999871E-1,5.030000210E-1,3.129999936E-1,6.434120069E-1
4.736991048E1,2.500000000E-1,5.580000281E-1,3.009999990E-1,6.815167135E-1
4.737468125E1,2.099999934E-1,6.529999971E-1,3.019999862E-1,7.494751398E-1
4.737945197E1,2.329999954E-1,7.350000143E-1,2.829999924E-1,8.213422031E-1
4.738422251E1,2.179999948E-1,8.029999733E-1,2.820000052E-1,8.785539015E-1
4.738899327E1,2.039999962E-1,8.709999919E-1,2.820000052E-1,9.379664105E-1
4.739376397E1,2.039999962E-1,9.390000105E-1,2.560000122E-1,9.944209493E-1
4.739853474E1,1.759999990E-1,1.021000028E0,2.380000055E-1,1.063043301E0
4.740330528E1,1.609999985E-1,1.088999987E0,2.370000035E-1,1.126059933E0
4.740807596E1,1.609999985E-1,1.184000015E0,2.230000049E-1,1.215527062E0
4.741284673E1,1.609999985E-1,1.225000024E0,2.230000049E-1,1.255497933E0
4.741761727E1,1.490000039E-1,1.292999983E0,1.940000057E-1,1.315935393E0
4.742238799E1,1.480000019E-1,1.360999942E0,1.920000017E-1,1.382421370E0
4.742715876E1,1.350000054E-1,1.442999959E0,1.780000031E-1,1.460191044E0
4.743192930E1,1.220000014E-1,1.470000029E0,1.780000031E-1,1.485755056E0
4.743669996E1,1.379999965E-1,1.524999976E0,1.519999951E-1,1.538756941E0
4.744147051E1,1.099999994E-1,1.605999947E0,1.640000045E-1,1.618095124E0
4.744624127E1,1.110000014E-1,1.633999944E0,1.500000060E-1,1.644620570E0
4.745101197E1,9.899999946E-2,1.687999964E0,1.500000060E-1,1.697540833E0
4.745578250E1,1.040000021E-1,1.715000033E0,1.379999965E-1,1.723683589E0
4.746055327E1,9.099999815E-2,1.769999981E0,1.360000074E-1,1.777548012E0
4.746532406E1,1.059999987E-1,1.797000051E0,1.230000034E-1,1.804320975E0
4.747009452E1,9.499999881E-2,1.824000001E0,1.369999945E-1,1.831603123E0
4.747486529E1,8.799999952E-2,1.891999960E0,1.129999980E-1,1.897413199E0
4.747963598E1,1.030000001E-1,1.891999960E0,1.120000035E-1,1.898108756E0
4.748440652E1,1.059999987E-1,1.919000030E0,1.260000020E-1,1.926051171E0
4.748917728E1,1.089999974E-1,1.932999969E0,9.899999946E-2,1.938600237E0
4.749394797E1,8.900000155E-2,1.960000038E0,1.159999967E-1,1.965445789E0
4.749871874E1,9.099999815E-2,1.986999989E0,8.799999952E-2,1.991028366E0
4.750348928E1,9.399999678E-2,1.960000038E0,1.159999967E-1,1.965678546E0
4.750825998E1,9.799999744E-2,1.986999989E0,1.169999987E-1,1.992852718E0
4.751303075E1,9.200000018E-2,2.000999928E0,9.399999678E-2,2.005318107E0
4.751780129E1,1.080000028E-1,2.000999928E0,9.399999678E-2,2.006115827E0
4.752257198E1,1.120000035E-1,2.000999928E0,8.200000226E-2,2.005808742E0
4.752734275E1,1.159999967E-1,1.986999989E0,8.299999684E-2,1.992112937E0
4.753211329E1,1.089999974E-1,1.986999989E0,7.599999756E-2,1.991438162E0
4.753688398E1,1.120000035E-1,1.960000038E0,6.400000304E-2,1.964240350E0
4.754165475E1,1.159999967E-1,1.919000030E0,6.499999762E-2,1.923601339E0
4.754642529E1,1.480000019E-1,1.906000018E0,6.700000167E-2,1.912911151E0
4.755119598E1,1.150000021E-1,1.878000021E0,7.500000298E-2,1.883011970E0
4.755596675E1,1.180000007E-1,1.865000010E0,7.699999958E-2,1.870314956E0
4.756073729E1,1.500000060E-1,1.838000059E0,6.599999964E-2,1.845291364E0
4.756550797E1,1.550000012E-1,1.809999943E0,8.299999684E-2,1.818519671E0
4.757027851E1,1.459999979E-1,1.797000051E0,7.800000161E-2,1.804607764E0
4.757504928E1,1.500000060E-1,1.756000042E0,6.700000167E-2,1.763668095E0
4.757982005E1,1.410000026E-1,1.728999972E0,9.799999744E-2,1.737505656E0
4.758459074E1,1.729999930E-1,1.646999955E0,8.799999952E-2,1.658397374E0
4.758936128E1,1.630000025E-1,1.620000005E0,1.089999974E-1,1.631824137E0
4.759413205E1,1.669999957E-1,1.565000057E0,1.120000035E-1,1.577865070E0
4.759890275E1,1.850000024E-1,1.496999979E0,1.159999967E-1,1.512841676E0
4.760367328E1,2.029999942E-1,1.442999959E0,1.469999999E-1,1.464604684E0
4.760844397E1,1.909999996E-1,1.401999950E0,1.260000020E-1,1.420549493E0
4.761321473E1,1.940000057E-1,1.320000052E0,1.570000052E-1,1.343385701E0
4.761798528E1,2.109999955E-1,1.251999974E0,1.739999950E-1,1.281522896E0
4.762275598E1,2.280000001E-1,1.184000015E0,1.780000031E-1,1.218820757E0
4.762752675E1,2.269999981E-1,1.128999949E0,1.689999998E-1,1.163929071E0
4.763229729E1,2.150000036E-1,1.075000048E0,1.979999989E-1,1.114026079E0
4.763706796E1,2.440000027E-1,1.006999969E0,2.010000050E-1,1.055455324E0
4.764183873E1,2.599999905E-1,9.250000119E-1,2.049999982E-1,9.824713820E-1
4.764660928E1,2.310000062E-1,8.709999919E-1,2.049999982E-1,9.241358060E-1
4.765137996E1,2.440000027E-1,7.749999762E-1,2.189999968E-1,8.414998295E-1
4.765615073E1,2.450000048E-1,6.930000186E-1,2.080000043E-1,7.638966094E-1
4.766092127E1,2.460000068E-1,6.250000000E-1,2.099999934E-1,7.037336148E-1
4.766569207E1,2.540000081E-1,5.299999714E-1,2.220000029E-1,6.282515221E-1
4.767046276E1,2.520000041E-1,4.749999940E-1,1.940000057E-1,5.716336227E-1
4.767523330E1,2.509999871E-1,3.799999952E-1,2.080000043E-1,5.006645501E-1
4.768000408E1,2.500000000E-1,2.849999964E-1,1.949999928E-1,4.263214693E-1
4.768477477E1,2.319999933E-1,1.889999956E-1,1.829999983E-1,3.507620199E-1
4.768954531E1,2.409999967E-1,1.209999993E-1,1.809999943E-1,3.247814591E-1
4.769431607E1,2.380000055E-1,3.900000080E-2,1.940000057E-1,3.095173741E-1
4.769908676E1,2.759999931E-1,-4.199999943E-2,1.800000072E-1,3.321746509E-1
4.770385730E1,2.290000021E-1,-1.099999994E-1,1.809999943E-1,3.119326831E-1
4.770862798E1,2.230000049E-1,-2.060000002E-1,1.920000017E-1,3.592060731E-1
4.771339875E1,2.450000048E-1,-2.879999876E-1,1.909999996E-1,4.236153858E-1
4.771816929E1,2.109999955E-1,-3.829999864E-1,1.759999990E-1,4.713660863E-1
4.772293999E1,2.060000002E-1,-4.519999921E-1,1.889999956E-1,5.314705931E-1
4.772771076E1,2.109999955E-1,-5.609999895E-1,1.720000058E-1,6.235591298E-1
4.773248153E1,2.300000042E-1,-6.560000181E-1,1.829999983E-1,7.188358819E-1
4.773725198E1,2.080000043E-1,-7.379999757E-1,1.940000057E-1,7.909133759E-1
4.774202275E1,1.879999936E-1,-8.339999914E-1,1.679999977E-1,8.712772133E-1
4.774679329E1,1.780000031E-1,-9.160000086E-1,1.630000025E-1,9.472639641E-1
4.775156407E1,1.940000057E-1,-1.011999965E0,1.729999930E-1,1.044848759E0
4.775633476E1,1.689999998E-1,-1.067000031E0,1.679999977E-1,1.093285903E0
4.776110530E1,1.500000060E-1,-1.149999976E0,1.679999977E-1,1.171846383E0
4.776587606E1,1.230000034E-1,-1.218000054E0,1.620000005E-1,1.234867253E0
4.777064675E1,1.239999980E-1,-1.299999952E0,1.570000052E-1,1.315304101E0
4.777541729E1,9.600000083E-2,-1.383000016E0,1.509999931E-1,1.394527175E0
4.778018807E1,6.700000167E-2,-1.465000033E0,1.379999965E-1,1.473009877E0
4.778495876E1,5.200000107E-2,-1.560999990E0,1.299999952E-1,1.567266718E0
4.778972930E1,5.000000075E-2,-1.603000045E0,1.089999974E-1,1.607479438E0
4.779450010E1,2.099999972E-2,-1.657999992E0,1.019999981E-1,1.661267280E0
4.779927079E1,2.099999972E-2,-1.713000059E0,9.099999815E-2,1.715543996E0
4.780404133E1,-8.000000380E-3,-1.769000053E0,6.899999827E-2,1.770363293E0
4.780881201E1,-3.900000080E-2,-1.824000001E0,4.699999839E-2,1.825022193E0
4.781358278E1,-5.700000003E-2,-1.893000007E0,5.200000107E-2,1.894571726E0
4.781835332E1,-5.299999937E-2,-1.949000001E0,4.300000146E-2,1.950194607E0
4.782312402E1,-7.000000030E-2,-2.003999949E0,3.400000185E-2,2.005510357E0
4.782789479E1,-7.599999756E-2,-2.086999893E0,2.500000037E-2,2.088532871E0
4.783266533E1,-1.220000014E-1,-2.115999937E0,2.899999917E-2,2.119712418E0
4.783743610E1,-1.150000021E-1,-2.171000004E0,2.199999988E-2,2.174155012E0
4.784220680E1,-1.330000013E-1,-2.213000059E0,1.200000010E-2,2.217025544E0
4.784697734E1,-1.659999937E-1,-2.269000053E0,1.499999966E-2,2.275113676E0
4.785174807E1,-2.000000030E-1,-2.298000097E0,1.700000092E-2,2.306749542E0
4.785651877E1,-2.010000050E-1,-2.325000048E0,2.300000004E-2,2.333785599E0
4.786128930E1,-2.199999988E-1,-2.354000092E0,-1.000000047E-3,2.364258326E0
4.786606008E1,-2.680000067E-1,-2.355999947E0,-1.300000027E-2,2.371229376E0
4.787083078E1,-2.879999876E-1,-2.398000002E0,-2.600000054E-2,2.415372435E0
4.787560132E1,-3.100000024E-1,-2.398000002E0,-4.500000179E-2,2.418373216E0
4.788037207E1,-3.149999976E-1,-2.414000034E0,-7.100000232E-2,2.435500393E0
4.788514277E1,-3.619999886E-1,-2.443000078E0,-8.399999887E-2,2.471102866E0
4.788991330E1,-3.829999864E-1,-2.459000111E0,-1.250000000E-1,2.491785611E0
4.789468400E1,-3.729999959E-1,-2.457999945E0,-1.389999986E-1,2.490022836E0
4.789945477E1,-4.169999957E-1,-2.446000099E0,-1.659999937E-1,2.486837646E0
4.790422531E1,-4.230000079E-1,-2.447999954E0,-1.930000037E-1,2.491762786E0
4.790899599E1,-4.830000103E-1,-2.450000048E0,-2.210000008E-1,2.506916481E0
4.791376676E1,-4.659999907E-1,-2.421000004E0,-2.300000042E-1,2.476145596E0
4.791853730E1,-4.810000062E-1,-2.423000097E0,-2.549999952E-1,2.483408036E0
4.792330800E1,-4.850000143E-1,-2.384000063E0,-2.689999938E-1,2.447660579E0
4.792807877E1,-5.289999843E-1,-2.372999907E0,-2.960000038E-1,2.449201001E0
4.793284931E1,-4.950000048E-1,-2.342999935E0,-2.730000019E-1,2.410228765E0
4.793762010E1,-5.080000162E-1,-2.318000078E0,-3.109999895E-1,2.393305115E0
4.794239057E1,-5.370000005E-1,-2.292000055E0,-3.089999855E-1,2.374260779E0
4.794716133E1,-5.379999876E-1,-2.253000021E0,-3.210000098E-1,2.338481150E0
4.795193211E1,-5.270000100E-1,-2.236999989E0,-3.089999855E-1,2.318917625E0
4.795670280E1,-5.370000005E-1,-2.197999954E0,-3.319999874E-1,2.286874896E0
4.796147334E1,-5.370000005E-1,-2.171999931E0,-3.289999962E-1,2.261458313E0
4.796624412E1,-5.630000234E-1,-2.132999897E0,-3.260000050E-1,2.230007531E0
4.797101482E1,-5.230000019E-1,-2.062000036E0,-3.129999936E-1,2.150195839E0
4.797578536E1,-5.450000167E-1,-2.022000074E0,-3.339999914E-1,2.120628518E0
4.798055603E1,-5.690000057E-1,-1.955000043E0,-3.440000117E-1,2.064975105E0
4.798532680E1,-6.069999933E-1,-1.901999950E0,-3.260000050E-1,2.022950520E0
4.799009734E1,-5.619999766E-1,-1.830999970E0,-3.249999881E-1,1.942686248E0
4.799486803E1,-5.669999719E-1,-1.776999950E0,-3.319999874E-1,1.894582219E0
4.799963880E1,-5.889999866E-1,-1.710000038E0,-3.400000036E-1,1.840277457E0
4.800440934E1,-6.110000014E-1,-1.656999946E0,-3.759999871E-1,1.805642770E0
4.800918003E1,-5.770000219E-1,-1.585000038E0,-3.589999974E-1,1.724539111E0
4.801395080E1,-5.659999847E-1,-1.503999949E0,-3.779999912E-1,1.650834886E0
4.801872134E1,-5.839999914E-1,-1.437000036E0,-3.860000074E-1,1.598443336E0
4.802349211E1,-5.619999766E-1,-1.368999958E0,-3.939999938E-1,1.531417923E0
4.802826257E1,-5.289999843E-1,-1.297000051E0,-3.740000129E-1,1.449802098E0
4.803303334E1,-5.559999943E-1,-1.230000019E0,-3.779999912E-1,1.401756054E0
4.803780413E1,-5.580000281E-1,-1.134999990E0,-3.849999905E-1,1.322049168E0
4.804257483E1,-5.460000038E-1,-1.067000031E0,-3.910000026E-1,1.260748220E0
4.804734537E1,-5.120000243E-1,-9.679999948E-1,-3.700000048E-1,1.155884085E0
4.805211606E1,-5.230000019E-1,-8.859999776E-1,-3.729999959E-1,1.094373775E0
4.805688682E1,-5.230000019E-1,-8.180000186E-1,-3.639999926E-1,1.036893932E0
4.806165736E1,-5.220000148E-1,-7.229999900E-1,-3.829999864E-1,9.705163525E-1
4.806642805E1,-4.869999886E-1,-6.110000014E-1,-3.490000069E-1,8.557400279E-1
4.807119882E1,-4.550000131E-1,-5.699999928E-1,-3.370000124E-1,8.034264199E-1
4.807596936E1,-4.530000091E-1,-4.740000069E-1,-3.549999893E-1,7.455937279E-1
4.808074007E1,-4.639999866E-1,-4.199999869E-1,-3.449999988E-1,7.146474486E-1
4.808551084E1,-4.180000126E-1,-3.210000098E-1,-3.260000050E-1,6.197104325E-1
4.809028138E1,-4.259999990E-1,-2.389999926E-1,-3.140000105E-1,5.806832202E-1
